url,career_cluster,career_pathway,SOC,job_title,title,Artistic,Conventional,Enterprising,Investigative,Realistic,Social,income,csm.Title,csm.O.NET.SOC.Code,csm.degree,csm.closeness,csm.betweenness,ccm.Title,ccm.O.NET.SOC.Code,ccm.degree,ccm.closeness,ccm.betweenness
https://www.onetonline.org/link/details/47-2111.00,Architecture & Construction,Construction,47-2111.00,Electricians,47-2111.00 - Electricians,6,39,28,39,100,6,52720,Electricians,47-2111.00,18,0.000310078,1918.940264,Electricians,47-2111.00,11,0.000258933,211.1686368
https://www.onetonline.org/link/details/47-2121.00,Architecture & Construction,Construction,47-2121.00,Glaziers,47-2121.00 - Glaziers,0,28,17,6,100,0,41920,Glaziers,47-2121.00,17,0.000290867,1349.187046,Glaziers,47-2121.00,14,0.000240038,152.2698814
https://www.onetonline.org/link/details/47-2131.00,Architecture & Construction,Construction,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall","47-2131.00 - Insulation Workers, Floor, Ceiling, and Wall",0,22,11,6,95,0,35660,"Insulation Workers, Floor, Ceiling, and Wall",47-2131.00,22,0.000243072,382.1149038,"Insulation Workers, Floor, Ceiling, and Wall",47-2131.00,10,0.000235349,43.94745087
https://www.onetonline.org/link/details/47-2132.00,Architecture & Construction,Construction,47-2132.00,"Insulation Workers, Mechanical","47-2132.00 - Insulation Workers, Mechanical",11,67,11,50,100,0,45430,"Insulation Workers, Mechanical",47-2132.00,15,0.000296472,300.2064837,"Insulation Workers, Mechanical",47-2132.00,20,0.00024667,650.2201304
https://www.onetonline.org/link/details/47-2141.00,Architecture & Construction,Construction,47-2141.00,"Painters, Construction and Maintenance","47-2141.00 - Painters, Construction and Maintenance",11,28,11,0,100,0,37570,"Painters, Construction and Maintenance",47-2141.00,13,0.000259471,351.7273856,"Painters, Construction and Maintenance",47-2141.00,11,0.00026178,2234.114012
https://www.onetonline.org/link/details/47-2142.00,Architecture & Construction,Construction,47-2142.00,Paperhangers,47-2142.00 - Paperhangers,17,61,17,22,100,0,33770,Paperhangers,47-2142.00,11,0.00026824,384.181508,Paperhangers,47-2142.00,12,0.000236855,321.3662715
https://www.onetonline.org/link/details/47-2151.00,Architecture & Construction,Construction,47-2151.00,Pipelayers,47-2151.00 - Pipelayers,0,22,22,6,100,6,38410,Pipelayers,47-2151.00,21,0.000284576,2306.38274,Pipelayers,47-2151.00,25,0.00026455,1073.593089
https://www.onetonline.org/link/details/47-2152.01,Architecture & Construction,Construction,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",47-2152.01 - Pipe Fitters and Steamfitters,6,33,17,17,100,0,51450,Pipe Fitters and Steamfitters,47-2152.01,28,0.000314762,2225.7737,Pipe Fitters and Steamfitters,47-2152.01,13,0.000273898,1158.434187
https://www.onetonline.org/link/details/47-2152.01,Architecture & Construction,Construction,47-2152.01,Pipe Fitters and Steamfitters,47-2152.01 - Pipe Fitters and Steamfitters,6,33,17,17,100,0,51450,Pipe Fitters and Steamfitters,47-2152.01,28,0.000314762,2225.7737,Pipe Fitters and Steamfitters,47-2152.01,13,0.000273898,1158.434187
https://www.onetonline.org/link/details/47-2152.02,Architecture & Construction,Construction,47-2152.02,Plumbers,47-2152.02 - Plumbers,11,67,22,56,100,0,51450,Plumbers,47-2152.02,13,0.000313381,741.3128121,Plumbers,47-2152.02,15,0.000275103,1321.611582
https://www.onetonline.org/link/details/47-2152.02,Architecture & Construction,Construction,47-2152.00,"Plumbers, Pipefitters, and Steamfitters",47-2152.02 - Plumbers,11,67,22,56,100,0,51450,Plumbers,47-2152.02,13,0.000313381,741.3128121,Plumbers,47-2152.02,15,0.000275103,1321.611582
https://www.onetonline.org/link/details/47-2161.00,Architecture & Construction,Construction,47-2161.00,Plasterers and Stucco Masons,47-2161.00 - Plasterers and Stucco Masons,22,22,17,0,100,0,38890,Plasterers and Stucco Masons,47-2161.00,11,0.00024667,89.7409756,Plasterers and Stucco Masons,47-2161.00,11,0.000236183,51.63525204
https://www.onetonline.org/link/details/47-2171.00,Architecture & Construction,Construction,47-2171.00,Reinforcing Iron and Rebar Workers,47-2171.00 - Reinforcing Iron and Rebar Workers,11,61,0,39,100,0,47600,Reinforcing Iron and Rebar Workers,47-2171.00,17,0.000258131,339.7798009,Reinforcing Iron and Rebar Workers,47-2171.00,15,0.000252653,436.8898291
https://www.onetonline.org/link/details/47-2181.00,Architecture & Construction,Construction,47-2181.00,Roofers,47-2181.00 - Roofers,0,28,11,17,100,0,37760,Roofers,47-2181.00,13,0.000263366,290.6345717,Roofers,47-2181.00,11,0.00023663,38.70636735
https://www.onetonline.org/link/details/47-2211.00,Architecture & Construction,Construction,47-2211.00,Sheet Metal Workers,47-2211.00 - Sheet Metal Workers,11,17,11,6,100,0,46940,Sheet Metal Workers,47-2211.00,19,0.000291715,818.374685,Sheet Metal Workers,47-2211.00,17,0.00026434,1529.501449
https://www.onetonline.org/link/details/47-2221.00,Architecture & Construction,Construction,47-2221.00,Structural Iron and Steel Workers,47-2221.00 - Structural Iron and Steel Workers,6,33,17,33,100,0,51800,Structural Iron and Steel Workers,47-2221.00,12,0.000271444,413.9344577,Structural Iron and Steel Workers,47-2221.00,12,0.000252653,463.120373
https://www.onetonline.org/link/details/47-2231.00,Architecture & Construction,Construction,47-2231.00,Solar Photovoltaic Installers,47-2231.00 - Solar Photovoltaic Installers,6,50,11,28,95,11,39240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-3011.00,Architecture & Construction,Construction,47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters","47-3011.00 - Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",0,22,11,0,100,6,30570,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47-3011.00,17,0.000260146,249.6908559,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",47-3011.00,16,0.00023872,627.9020854
https://www.onetonline.org/link/details/47-3012.00,Architecture & Construction,Construction,47-3012.00,Helpers--Carpenters,47-3012.00 - Helpers--Carpenters,6,56,22,17,100,6,28810,Helpers--Carpenters,47-3012.00,12,0.000247158,206.0436687,Helpers--Carpenters,47-3012.00,22,0.000252717,825.8706698
https://www.onetonline.org/link/details/47-3013.00,Architecture & Construction,Construction,47-3013.00,Helpers--Electricians,47-3013.00 - Helpers--Electricians,6,39,11,28,95,6,29530,Helpers--Electricians,47-3013.00,13,0.00028885,805.4198029,Helpers--Electricians,47-3013.00,10,0.000237417,27.38877937
https://www.onetonline.org/link/details/47-3014.00,Architecture & Construction,Construction,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons","47-3014.00 - Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",11,28,22,0,95,6,27310,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",47-3014.00,16,0.000246731,380.3145193,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",47-3014.00,12,0.000224266,181.920933
https://www.onetonline.org/link/details/47-3015.00,Architecture & Construction,Construction,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters","47-3015.00 - Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",0,22,11,6,100,0,29030,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",47-3015.00,13,0.000255167,152.4021772,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",47-3015.00,12,0.000240964,106.4420587
https://www.onetonline.org/link/details/47-3016.00,Architecture & Construction,Construction,47-3016.00,Helpers--Roofers,47-3016.00 - Helpers--Roofers,0,56,17,17,100,17,27670,Helpers--Roofers,47-3016.00,10,0.000262123,137.9885465,Helpers--Roofers,47-3016.00,11,0.000252525,268.2103199
https://www.onetonline.org/link/details/47-3019.00,Architecture & Construction,Construction,47-3019.00,"Helpers, Construction Trades, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-4011.00,Government & Public Administration,Regulation,47-4011.00,Construction and Building Inspectors,47-4011.00 - Construction and Building Inspectors,6,83,28,61,100,0,58480,Construction and Building Inspectors,47-4011.00,23,0.000331565,2167.136421,Construction and Building Inspectors,47-4011.00,13,0.000306937,921.8565237
https://www.onetonline.org/link/details/47-4021.00,Architecture & Construction,Maintenance/Operations,47-4021.00,Elevator Installers and Repairers,47-4021.00 - Elevator Installers and Repairers,11,61,22,67,100,0,78890,Elevator Installers and Repairers,47-4021.00,22,0.000311042,1673.921021,Elevator Installers and Repairers,47-4021.00,11,0.000247341,53.30703725
https://www.onetonline.org/link/details/47-4031.00,Architecture & Construction,Construction,47-4031.00,Fence Erectors,47-4031.00 - Fence Erectors,6,61,28,28,100,0,33150,Fence Erectors,47-4031.00,13,0.000245821,323.7235281,Fence Erectors,47-4031.00,26,0.00027115,2374.207283
https://www.onetonline.org/link/details/47-4041.00,"Agriculture, Food & Natural Resources",Environmental Service Systems,47-4041.00,Hazardous Materials Removal Workers,47-4041.00 - Hazardous Materials Removal Workers,0,45,22,33,95,11,40640,Hazardous Materials Removal Workers,47-4041.00,15,0.000280584,659.2692506,Hazardous Materials Removal Workers,47-4041.00,14,0.000275179,291.6358694
https://www.onetonline.org/link/details/47-4051.00,Architecture & Construction,Maintenance/Operations,47-4051.00,Highway Maintenance Workers,47-4051.00 - Highway Maintenance Workers,0,56,22,33,100,6,38130,Highway Maintenance Workers,47-4051.00,20,0.000268889,521.4715694,Highway Maintenance Workers,47-4051.00,19,0.000266312,711.9021983
https://www.onetonline.org/link/details/47-4061.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,47-4061.00 - Rail-Track Laying and Maintenance Equipment Operators,0,22,11,6,100,0,53970,Rail-Track Laying and Maintenance Equipment Operators,47-4061.00,30,0.000263296,947.8102009,Rail-Track Laying and Maintenance Equipment Operators,47-4061.00,50,0.00028393,8754.368631
https://www.onetonline.org/link/details/47-4071.00,Architecture & Construction,Maintenance/Operations,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,47-4071.00 - Septic Tank Servicers and Sewer Pipe Cleaners,0,22,28,11,100,6,36430,Septic Tank Servicers and Sewer Pipe Cleaners,47-4071.00,18,0.000289939,1179.712016,Septic Tank Servicers and Sewer Pipe Cleaners,47-4071.00,11,0.000241138,404.3933091
https://www.onetonline.org/link/details/47-4091.00,Architecture & Construction,Construction,47-4091.00,Segmental Pavers,47-4091.00 - Segmental Pavers,11,28,22,0,100,0,33530,Segmental Pavers,47-4091.00,13,0.000270636,231.474628,Segmental Pavers,47-4091.00,17,0.000305157,8228.919954
https://www.onetonline.org/link/details/47-4099.02,Architecture & Construction,Maintenance/Operations,47-4099.00,"Construction and Related Workers, All Other",47-4099.02 - Solar Thermal Installers and Technicians,0,50,17,22,95,17,36890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-4099.02,Architecture & Construction,Maintenance/Operations,47-4099.02,Solar Thermal Installers and Technicians,47-4099.02 - Solar Thermal Installers and Technicians,0,50,17,22,95,17,36890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-4099.03,Architecture & Construction,Maintenance/Operations,47-4099.00,"Construction and Related Workers, All Other",47-4099.03 - Weatherization Installers and Technicians,0,50,28,28,95,22,36890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-4099.03,Architecture & Construction,Maintenance/Operations,47-4099.03,Weatherization Installers and Technicians,47-4099.03 - Weatherization Installers and Technicians,0,50,28,28,95,22,36890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-5011.00,Architecture & Construction,Construction,47-5011.00,"Derrick Operators, Oil and Gas","47-5011.00 - Derrick Operators, Oil and Gas",0,56,22,50,100,6,48130,"Derrick Operators, Oil and Gas",47-5011.00,14,0.000267165,394.5320734,"Derrick Operators, Oil and Gas",47-5011.00,11,0.000245399,381.9271015
https://www.onetonline.org/link/details/47-5012.00,Architecture & Construction,Construction,47-5012.00,"Rotary Drill Operators, Oil and Gas","47-5012.00 - Rotary Drill Operators, Oil and Gas",0,39,50,17,100,17,54430,"Rotary Drill Operators, Oil and Gas",47-5012.00,14,0.000307409,1929.186619,"Rotary Drill Operators, Oil and Gas",47-5012.00,12,0.000265041,522.7969806
https://www.onetonline.org/link/details/47-5013.00,Architecture & Construction,Construction,47-5013.00,"Service Unit Operators, Oil, Gas, and Mining","47-5013.00 - Service Unit Operators, Oil, Gas, and Mining",0,56,22,45,100,6,48610,"Service Unit Operators, Oil, Gas, and Mining",47-5013.00,15,0.000266099,452.6129576,"Service Unit Operators, Oil, Gas, and Mining",47-5013.00,32,0.000283286,2905.422255
https://www.onetonline.org/link/details/47-5021.00,Architecture & Construction,Construction,47-5021.00,"Earth Drillers, Except Oil and Gas","47-5021.00 - Earth Drillers, Except Oil and Gas",17,56,6,67,100,0,44360,"Earth Drillers, Except Oil and Gas",47-5021.00,11,0.000267237,200.6737156,"Earth Drillers, Except Oil and Gas",47-5021.00,10,0.000240558,13.46743006
https://www.onetonline.org/link/details/47-5031.00,Architecture & Construction,Construction,47-5031.00,"Explosives Workers, Ordnance Handling Experts, and Blasters","47-5031.00 - Explosives Workers, Ordnance Handling Experts, and Blasters",6,61,22,78,95,6,52170,"Explosives Workers, Ordnance Handling Experts, and Blasters",47-5031.00,12,0.000283688,273.4173503,"Explosives Workers, Ordnance Handling Experts, and Blasters",47-5031.00,14,0.000286041,1227.770346
https://www.onetonline.org/link/details/47-5041.00,Architecture & Construction,Construction,47-5041.00,Continuous Mining Machine Operators,47-5041.00 - Continuous Mining Machine Operators,0,45,17,39,100,0,51840,Continuous Mining Machine Operators,47-5041.00,10,0.000250689,77.15180005,Continuous Mining Machine Operators,47-5041.00,10,0.000231965,55.31988989
https://www.onetonline.org/link/details/47-5042.00,Architecture & Construction,Construction,47-5042.00,Mine Cutting and Channeling Machine Operators,47-5042.00 - Mine Cutting and Channeling Machine Operators,0,17,6,6,100,0,51900,Mine Cutting and Channeling Machine Operators,47-5042.00,23,0.000258665,323.1344081,Mine Cutting and Channeling Machine Operators,47-5042.00,14,0.000248139,103.7919671
https://www.onetonline.org/link/details/47-5049.00,Architecture & Construction,Construction,47-5049.00,"Mining Machine Operators, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/47-5051.00,Architecture & Construction,Construction,47-5051.00,"Rock Splitters, Quarry","47-5051.00 - Rock Splitters, Quarry",6,45,6,28,100,0,34020,"Rock Splitters, Quarry",47-5051.00,13,0.000237023,83.64185174,"Rock Splitters, Quarry",47-5051.00,17,0.000237473,789.1681829
https://www.onetonline.org/link/details/47-5061.00,Architecture & Construction,Construction,47-5061.00,"Roof Bolters, Mining","47-5061.00 - Roof Bolters, Mining",0,28,6,6,100,0,56780,"Roof Bolters, Mining",47-5061.00,11,0.000243962,93.73433146,"Roof Bolters, Mining",47-5061.00,12,0.000242895,131.4998154
https://www.onetonline.org/link/details/47-5071.00,Architecture & Construction,Construction,47-5071.00,"Roustabouts, Oil and Gas","47-5071.00 - Roustabouts, Oil and Gas",0,17,6,6,100,0,37340,"Roustabouts, Oil and Gas",47-5071.00,21,0.000249377,510.9423106,"Roustabouts, Oil and Gas",47-5071.00,14,0.000236574,312.8970216
https://www.onetonline.org/link/details/47-5081.00,Architecture & Construction,Construction,47-5081.00,Helpers--Extraction Workers,47-5081.00 - Helpers--Extraction Workers,0,56,17,28,100,17,35790,Helpers--Extraction Workers,47-5081.00,11,0.00024426,106.8002519,Helpers--Extraction Workers,47-5081.00,19,0.000263852,821.9636369
https://www.onetonline.org/link/details/47-5099.00,Architecture & Construction,Construction,47-5099.00,"Extraction Workers, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/49-1011.00,Manufacturing,"Maintenance, Installation & Repair",49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers","49-1011.00 - First-Line Supervisors of Mechanics, Installers, and Repairers",0,78,100,22,61,28,63540,"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1011.00,12,0.000285307,92.73364408,"First-Line Supervisors of Mechanics, Installers, and Repairers",49-1011.00,10,0.00030349,664.8678843
https://www.onetonline.org/link/details/49-2011.00,Manufacturing,"Maintenance, Installation & Repair",49-2011.00,"Computer, Automated Teller, and Office Machine Repairers","49-2011.00 - Computer, Automated Teller, and Office Machine Repairers",6,67,28,61,100,17,37100,"Computer, Automated Teller, and Office Machine Repairers",49-2011.00,30,0.000332779,3517.733777,"Computer, Automated Teller, and Office Machine Repairers",49-2011.00,12,0.000283768,648.7184065
https://www.onetonline.org/link/details/49-2021.00,Manufacturing,"Maintenance, Installation & Repair",49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers","49-2021.00 - Radio, Cellular, and Tower Equipment Installers and Repairers",0,33,17,22,100,11,52480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/49-2021.01,Manufacturing,"Maintenance, Installation & Repair",49-2021.01,Radio Mechanics,49-2021.01 - Radio Mechanics,11,56,11,72,100,0,52480,Radio Mechanics,49-2021.01,28,0.000326158,3137.181386,Radio Mechanics,49-2021.01,13,0.000272702,733.2860339
https://www.onetonline.org/link/details/49-2022.00,"Arts, Audio/Video Technology & Communications",Telecommunications,49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers","49-2022.00 - Telecommunications Equipment Installers and Repairers, Except Line Installers",6,61,22,67,100,17,53640,"Telecommunications Equipment Installers and Repairers, Except Line Installers",49-2022.00,18,0.0003125,837.3816169,"Telecommunications Equipment Installers and Repairers, Except Line Installers",49-2022.00,15,0.000292483,3910.227979
https://www.onetonline.org/link/details/49-2091.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-2091.00,Avionics Technicians,49-2091.00 - Avionics Technicians,6,56,22,56,100,0,60760,Avionics Technicians,49-2091.00,20,0.000327761,3515.136538,Avionics Technicians,49-2091.00,15,0.000277085,274.2607471
https://www.onetonline.org/link/details/49-2092.00,Manufacturing,"Maintenance, Installation & Repair",49-2092.00,"Electric Motor, Power Tool, and Related Repairers","49-2092.00 - Electric Motor, Power Tool, and Related Repairers",0,39,6,22,100,0,41570,"Electric Motor, Power Tool, and Related Repairers",49-2092.00,27,0.000309119,1468.038394,"Electric Motor, Power Tool, and Related Repairers",49-2092.00,12,0.000253229,223.1931008
https://www.onetonline.org/link/details/49-2093.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment","49-2093.00 - Electrical and Electronics Installers and Repairers, Transportation Equipment",0,50,17,33,100,0,59280,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093.00,15,0.000326264,2522.101645,"Electrical and Electronics Installers and Repairers, Transportation Equipment",49-2093.00,10,0.000269542,288.5443729
https://www.onetonline.org/link/details/49-2094.00,Manufacturing,"Maintenance, Installation & Repair",49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment","49-2094.00 - Electrical and Electronics Repairers, Commercial and Industrial Equipment",22,61,28,72,100,0,56250,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49-2094.00,20,0.000310078,1874.27531,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",49-2094.00,24,0.000276396,1549.799842
https://www.onetonline.org/link/details/49-2095.00,Manufacturing,"Maintenance, Installation & Repair",49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay","49-2095.00 - Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",6,45,17,33,95,0,75670,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095.00,19,0.000334225,4180.256122,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",49-2095.00,13,0.000265393,424.5554203
https://www.onetonline.org/link/details/49-2096.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles","49-2096.00 - Electronic Equipment Installers and Repairers, Motor Vehicles",17,56,17,67,100,0,32220,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096.00,14,0.000303214,196.0825137,"Electronic Equipment Installers and Repairers, Motor Vehicles",49-2096.00,11,0.000260281,184.3083324
https://www.onetonline.org/link/details/49-2097.00,Manufacturing,"Maintenance, Installation & Repair",49-2097.00,Electronic Home Entertainment Equipment Installers and Repairers,49-2097.00 - Electronic Home Entertainment Equipment Installers and Repairers,6,56,33,33,89,17,37410,Electronic Home Entertainment Equipment Installers and Repairers,49-2097.00,28,0.000328299,3197.400437,Electronic Home Entertainment Equipment Installers and Repairers,49-2097.00,14,0.000285388,1592.773374
https://www.onetonline.org/link/details/49-2098.00,Manufacturing,"Maintenance, Installation & Repair",49-2098.00,Security and Fire Alarm Systems Installers,49-2098.00 - Security and Fire Alarm Systems Installers,0,45,17,28,95,0,44330,Security and Fire Alarm Systems Installers,49-2098.00,43,0.000332005,6446.757654,Security and Fire Alarm Systems Installers,49-2098.00,15,0.000297089,4113.407979
https://www.onetonline.org/link/details/49-3011.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3011.00,Aircraft Mechanics and Service Technicians,49-3011.00 - Aircraft Mechanics and Service Technicians,6,61,17,45,100,0,60170,Aircraft Mechanics and Service Technicians,49-3011.00,19,0.000298151,550.3313557,Aircraft Mechanics and Service Technicians,49-3011.00,13,0.00026688,322.5824679
https://www.onetonline.org/link/details/49-3021.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3021.00,Automotive Body and Related Repairers,49-3021.00 - Automotive Body and Related Repairers,11,22,22,11,100,0,41540,Automotive Body and Related Repairers,49-3021.00,17,0.000294985,942.673392,Automotive Body and Related Repairers,49-3021.00,14,0.000261165,980.7553218
https://www.onetonline.org/link/details/49-3022.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3022.00,Automotive Glass Installers and Repairers,49-3022.00 - Automotive Glass Installers and Repairers,0,39,33,0,100,11,34340,Automotive Glass Installers and Repairers,49-3022.00,13,0.00030303,1004.325602,Automotive Glass Installers and Repairers,49-3022.00,12,0.000277701,857.8779985
https://www.onetonline.org/link/details/49-3023.01,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3023.01,Automotive Master Mechanics,49-3023.01 - Automotive Master Mechanics,0,33,33,45,100,6,38470,Automotive Master Mechanics,49-3023.01,15,0.000289771,263.3555075,Automotive Master Mechanics,49-3023.01,16,0.000245339,98.51370656
https://www.onetonline.org/link/details/49-3023.01,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3023.00,Automotive Service Technicians and Mechanics,49-3023.01 - Automotive Master Mechanics,0,33,33,45,100,6,38470,Automotive Master Mechanics,49-3023.01,15,0.000289771,263.3555075,Automotive Master Mechanics,49-3023.01,16,0.000245339,98.51370656
https://www.onetonline.org/link/details/49-3023.02,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3023.02,Automotive Specialty Technicians,49-3023.02 - Automotive Specialty Technicians,0,33,17,39,100,0,38470,Automotive Specialty Technicians,49-3023.02,14,0.000308071,534.8914627,Automotive Specialty Technicians,49-3023.02,10,0.000242895,11.951486
https://www.onetonline.org/link/details/49-3023.02,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3023.00,Automotive Service Technicians and Mechanics,49-3023.02 - Automotive Specialty Technicians,0,33,17,39,100,0,38470,Automotive Specialty Technicians,49-3023.02,14,0.000308071,534.8914627,Automotive Specialty Technicians,49-3023.02,10,0.000242895,11.951486
https://www.onetonline.org/link/details/49-3031.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,49-3031.00 - Bus and Truck Mechanics and Diesel Engine Specialists,0,39,11,22,100,0,45170,Bus and Truck Mechanics and Diesel Engine Specialists,49-3031.00,11,0.000274424,70.06031197,Bus and Truck Mechanics and Diesel Engine Specialists,49-3031.00,14,0.000260892,400.1612105
https://www.onetonline.org/link/details/49-3041.00,"Agriculture, Food & Natural Resources","Power, Structural & Technical Systems",49-3041.00,Farm Equipment Mechanics and Service Technicians,49-3041.00 - Farm Equipment Mechanics and Service Technicians,6,67,17,50,100,6,37820,Farm Equipment Mechanics and Service Technicians,49-3041.00,13,0.0002886,1313.42018,Farm Equipment Mechanics and Service Technicians,49-3041.00,11,0.000246002,25.11264629
https://www.onetonline.org/link/details/49-3042.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines","49-3042.00 - Mobile Heavy Equipment Mechanics, Except Engines",0,33,11,28,100,0,49370,"Mobile Heavy Equipment Mechanics, Except Engines",49-3042.00,12,0.000274123,104.8532155,"Mobile Heavy Equipment Mechanics, Except Engines",49-3042.00,14,0.000247647,74.94370001
https://www.onetonline.org/link/details/49-3043.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3043.00,Rail Car Repairers,49-3043.00 - Rail Car Repairers,0,28,6,28,100,0,55000,Rail Car Repairers,49-3043.00,14,0.000243962,176.4970523,Rail Car Repairers,49-3043.00,15,0.000250815,297.6415552
https://www.onetonline.org/link/details/49-3051.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3051.00,Motorboat Mechanics and Service Technicians,49-3051.00 - Motorboat Mechanics and Service Technicians,0,45,11,33,100,0,38780,Motorboat Mechanics and Service Technicians,49-3051.00,18,0.000290529,394.1501183,Motorboat Mechanics and Service Technicians,49-3051.00,16,0.000259471,216.0165075
https://www.onetonline.org/link/details/49-3052.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3052.00,Motorcycle Mechanics,49-3052.00 - Motorcycle Mechanics,6,28,17,22,100,0,34720,Motorcycle Mechanics,49-3052.00,12,0.000286205,160.2062409,Motorcycle Mechanics,49-3052.00,15,0.000270929,935.4611778
https://www.onetonline.org/link/details/49-3053.00,Manufacturing,"Maintenance, Installation & Repair",49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,49-3053.00 - Outdoor Power Equipment and Other Small Engine Mechanics,0,39,33,17,100,11,33730,Outdoor Power Equipment and Other Small Engine Mechanics,49-3053.00,29,0.000310945,2096.635949,Outdoor Power Equipment and Other Small Engine Mechanics,49-3053.00,13,0.000276702,1105.851069
https://www.onetonline.org/link/details/49-3091.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3091.00,Bicycle Repairers,49-3091.00 - Bicycle Repairers,17,56,28,45,100,0,27630,Bicycle Repairers,49-3091.00,11,0.000288351,795.165932,Bicycle Repairers,49-3091.00,12,0.000271223,1150.798108
https://www.onetonline.org/link/details/49-3092.00,"Transportation, Distribution & Logistics",Facility and Mobile Equipment Maintenance,49-3092.00,Recreational Vehicle Service Technicians,49-3092.00 - Recreational Vehicle Service Technicians,6,50,22,61,100,6,36430,Recreational Vehicle Service Technicians,49-3092.00,15,0.000286615,489.0553455,Recreational Vehicle Service Technicians,49-3092.00,13,0.000257998,599.6688684
